paper_url,paper_name,paper_year,Abstract,Keywords,PMID
https://www.ncbi.nlm.nih.gov/pubmed/41114786,Claudin proteins and hemorrhage severity in aneurysmal subarachnoid hemorrhage: Correlation with modified Fisher score but not functional outcome.,2025,"Aneurysmal subarachnoid hemorrhage (aSAH) is a critical condition characterized by blood-brain barrier (BBB) disruption. Tight junction proteins, claudin-3 (CLDN3) and claudin-5 (CLDN5), are key regulators of BBB integrity and may serve as biomarkers of hemorrhage severity. In this prospective cohort study, 200 patients with aSAH were evaluated. Serum CLDN3 and CLDN5 levels were measured on days 1, 5, and 9 post-ictus and compared with healthy and aneurysm-bearing controls. Patients were stratified by modified Fisher Score (mFS), World Federation of Neurosurgical Societies (WFNS) score, and 3-month modified Rankin Scale (mRS). Associations with complications, including delayed cerebral ischemia (DCI) and infection, were also assessed. CLDN3 and CLDN5 levels were significantly elevated in aSAH patients compared to controls (p <0.01 and p <0.0001, respectively), with CLDN5 levels consistently higher than CLDN3 at all time points (p <0.0001). CLDN5 levels were consistently higher than CLDN3 at all measured time points, and neither CLDN3 nor CLDN5 showed significant temporal variation between days 1, 5, and 9. Both markers showed significant positive correlation with mFS, with higher levels observed in mFS3 and mFS4 groups (p <0.05 to p <0.0001). No association was found between CLDN3 and 5 levels and WFNS score, 3-month mRS, age, sex, comorbidities, inflammatory markers, or DCI. Elevated serum CLDN3 and especially CLDN5 levels reflect hemorrhage extent and potential BBB disruption in aSAH. Their strong correlation with mFS suggests utility in grading imageological hemorrhagic severity, though not in predicting long-term functional outcomes. CLDN5 emerges as a promising biomarker for early assessment of BBB integrity in neurovascular injury.","Humans, Male, Female, Subarachnoid Hemorrhage, Middle Aged, Claudin-5, Claudin-3, Prospective Studies, Biomarkers, Aged, Adult, Blood-Brain Barrier, Severity of Illness Index, Cohort Studies",41114786
https://www.ncbi.nlm.nih.gov/pubmed/41114784,"Serum PCSK9 level as a potential biomarker relating to age, cholesterol and predicting major adverse cardiovascular event risk in hemodialysis patients.",2025,"Proprotein convertase subtilisin/kexin type 9 (PCSK9) regulates cholesterol metabolism, vascular inflammation, plaque formation, atherosclerosis, and renal injury. This study aimed to investigate the level of serum PCSK9 and its association with clinical characteristics and particularly major adverse cardiovascular event (MACE) risk in hemodialysis patients. A Sum of 177 hemodialysis patients and 50 healthy subjects was included in this study. Serum PCSK9 level was determined by enzyme-linked immunosorbent assay. MaCE information is collected in hemodialysis patients with a median follow-up period of 15.8 months. PCSK9 level was 179.0 [interquartile range (IQR): 106.9-297.7] ng/mL in hemodialysis patients, which was higher than that of 121.0 (IQR: 76.1-185.1) ng/mL in healthy subjects (P < 0.001). PCSK9 level was positively correlated with age (r = 0.202, P = 0.007), total cholesterol (TC) (r = 0.235, P = 0.002), and low-density lipoprotein cholesterol (LDL-C) (r = 0.271, P < 0.001) in hemodialysis patients. 18.1% of hemodialysis patients experienced MACE during the follow-up; PCSK9 level was 287.8 (IQR: 167.3-441.3) ng/mL in cases that experienced MaCE, which was higher than that of 163.3 (IQR: 98.4-277.0) ng/mL in those who did not (P < 0.001). Receiver operator characteristic curve revealed that PCSK9 level could estimate MaCE risk with area under the curve at 0.719, and the best cutoff threshold was 163.5 ng/mL. After adjustment by four models involving different types of parameters, PCSK9 level and PCSK9 > 163.5 ng/mL independently predicted a higher MACE risk. Serum PCSK9 level correlates with age, TC, and LDL-C, and predicts a higher MACE risk in hemodialysis patients, indicating its potency as a prognostic biomarker.",,41114784
https://www.ncbi.nlm.nih.gov/pubmed/41114780,Neighborhood Socioeconomic Disadvantage and Frailty among Mid-to-Older-Aged Adults in Australia: Cross-Sectional and Longitudinal Associations.,2025,"This study examined the cross-sectional and longitudinal associations between neighborhood socioeconomic disadvantage and frailty in middle-to-older-aged adults. Data were obtained from a cohort study conducted in Brisbane, Australia, with 3966 participants (mean age 58.2 years; female 57.6%) included in cross-sectional analysis and 2846 in longitudinal analysis (3-year follow-up). A frailty index (FI), a composite score consisting of 32 items, was used continuously (range 0-1) and categorized into frail (FI > 0.35) and non-frail. Neighborhood disadvantage was measured using the Index of Relative Socioeconomic Disadvantage, an area-level composite index, and was categorized into tertiles. Two-level mixed-effects linear and logistic regression models were fitted, accounting for area-level clustering through random intercepts for areas and adjusting for demographic variables and individual-level socioeconomic status. In the cross-sectional analysis, 11% of participants were frail. Compared to residents of low disadvantage neighborhoods, those in middle and high disadvantage neighborhoods had higher levels of frailty and greater odds of being frail (OR = 1.54 [95% CI 1.13, 2.09] and OR = 2.86 [2.11, 3.88], respectively). In the longitudinal analysis, residing in middle and high disadvantage neighborhoods was significantly associated with increases in FI scores, relative to low disadvantage neighborhoods. Incident frailty was observed in 5% of participants at the follow-up. Residing in high disadvantage neighborhoods showed significantly higher odds of incident frailty (OR = 1.75 [1.08, 2.86]). Mid-to-older-aged residents of disadvantaged neighborhoods are more likely to be frail and to become frail over 3 years, compared to those in advantaged neighborhoods. Community-level interventions to reduce frailty should target disadvantage neighborhoods.",,41114780
https://www.ncbi.nlm.nih.gov/pubmed/41114777,Perioperative leukocyte-plateletcrit shift as a prognostic signature in glioblastoma.,2025,"Circulating inflammatory indices derived from routine blood counts may offer pragmatic prognostic information in glioblastoma (GB), yet the prognostic role of plateletcrit (PCT) and of peri-treatment dynamics in leukocyte-platelet coupling remains underexplored. We retrospectively studied 95 adults with histologically confirmed GB (48 men, 47 women; median age 64.5 years) treated adjuvantly with radiotherapy and chemotherapy with complete blood counts obtained at four windows: pre-operative, post-operative, pre-adjuvant, and post-adjuvant. From leukocytes, platelets (PLT), plateletcrit (PCT), and mean platelet volume (MPV) we derived all within-timepoint ratios and inter-timepoint differences (Δ). Overall survival (OS) in days was modeled using Cox proportional hazards (per + 1 SD), with Benjamini-Hochberg false-discovery summaries; a multivariable model adjusted for age, sex, extent of resection, radiotherapy, concomitant temozolomide (TMZ), and number of adjuvant TMZ cycles was calculated. Median overall survival (OS) was 406 days, with 80 deaths. In univariate models, dynamic indices predominated: the post-operative rise in leukocytes relative to plateletcrit (Δ post-op - pre-op leu/PCT) showed the strongest adverse association (HR 1.60, 95% CI 1.22-2.10; p = 0.0007; BH-FDR q = 0.09), with concordant signals for Δ leu/PLT (HR 1.43, 95% CI 1.14-1.79; p = 0.002) and a protective inverse for Δ PCT/leu (HR 0.66, 95% CI 0.50-0.87; p = 0.003). Cross-sectionally, higher post-operative leu/PCT and leu/PLT and higher post-adjuvant leukocytes and leu/MPV were adverse (all p < 0.05). In the multivariable model adjusting for age, sex, extent of resection, radiotherapy, concomitant temozolomide (TMZ), and number of adjuvant TMZ cycles, Δ leu/PCT remained independently associated with worse OS (HR 1.62, 95% CI 1.04-2.52; p = 0.031), while concomitant TMZ (HR 0.18, 95% CI 0.05-0.68; p = 0.012) and greater adjuvant TMZ exposure (per + 1 SD; HR 0.48, 95% CI 0.29-0.78; p = 0.003) were protective. Dynamic leukocyte-platelet coupling-especially Δ (post-op - pre-op) leu/PCT-provides independent prognostic information beyond standard covariates. CBC-based trajectories are low-cost and scalable and warrant prospective validation. Interpretation is limited by the absence of systematic MGMT methylation data and requires external validation and comparison with other prognostic scoring systems.","Humans, Male, Female, Middle Aged, Glioblastoma, Retrospective Studies, Brain Neoplasms, Prognosis, Leukocytes, Aged, Blood Platelets, Adult, Aged, 80 and over, Survival Rate",41114777
https://www.ncbi.nlm.nih.gov/pubmed/41114776,Clinical use and safety profile of intravenous linezolid in hospitalised children: A retrospective cohort experience.,2025,"Evidence on the timing and burden of haematological adverse events with intravenous linezolid in children remains limited. We retrospectively evaluated paediatric inpatients aged 1 month and 18 years who received ≥ 3 days of IV linezolid at a tertiary children's hospital (September 2019-December 2022). Primary outcomes were anaemia and thrombocytopenia, defined a priori. Among 261 patients (median age, 6.9 years), 48.3% were treated in the PICU, and 39.1% had haematology-oncology disorders; the median treatment duration was 14 days. Anaemia (56.7%) and thrombocytopenia (41.8%) were the most common conditions, typically occurring in the first week. In multivariable models, anaemia was associated with concomitant myelotoxic drugs, prior exposure to glycopeptides, and concurrent thrombocytopenia; thrombocytopenia was associated with longer treatment duration and concurrent anaemia. Age-stratified analyses revealed similar early onset (median 6-7 days) across strata, with a higher frequency of thrombocytopenia in the youngest group, paralleling the more frequent concomitant use of myelotoxic therapy. In a restricted cohort excluding chemotherapy/HSCT and any myelotoxic agent (including meropenem), event rates declined while the early-onset pattern persisted. Analyses by treatment-duration categories (≤ 10, 11-14, ≥ 15 days) in patients with normal renal/hepatic function suggested a later onset of thrombocytopenia in the ≥ 15-day group; this subgroup also had the lowest rates of myelotoxic co-therapy, haematology-oncology comorbidity, and PICU admission, warranting cautious interpretation. Conclusions: IV linezolid was frequently associated with early haematological toxicity, amplified by concomitant myelotoxic therapy. Sensitivity and exposure-proxy analyses support the robustness of the signal but highlight residual confounding; prospective studies with exposure monitoring are needed to establish causality. What is Known: • In children, haematological adverse events are the most frequent toxicities of linezolid; thrombocytopenia is typically reported after week 1. • Paediatric evidence is limited and often confounded by concomitant myelotoxic therapies What is New: • In paediatric inpatients on IV linezolid, anaemia and thrombocytopenia often occur in week 1, with anaemia prominent when myelotoxic co-therapy or prior glycopeptides are present. • In a restricted cohort excluding myelotoxic co-therapy/chemotherapy, event rates declined, yet early onset persisted, supporting robustness beyond confounding.","Humans, Linezolid, Retrospective Studies, Child, Male, Female, Child, Preschool, Infant, Adolescent, Thrombocytopenia, Anti-Bacterial Agents, Anemia, Administration, Intravenous",41114776
https://www.ncbi.nlm.nih.gov/pubmed/41114773,ETV4 promotes ovarian cancer growth by regulating mitochondrial function through Mfn2 ubiquitination mediated by the E3 ubiquitin ligase MARCH9.,2025,"Mitochondrial dysfunction affects the development of ovarian cancer (OC). ETV4 is involved in mitochondrial fusion. The regulatory pathways of ETV4 in OC cells have not been further investigated. In this study, we aimed to explore the effects of ETV4 on OC development and analyze the downstream regulatory pathways of ETV4. The expression of ETV4 in OC cell lines (SK-OV-3, HEY, A2780, and OVCAR-3) was verified. After silencing ETV4, indicators related to mitochondrial function, including ATP level, mitochondrial membrane potential, mitochondrial DNA (mtDNA), and mitochondrial ROS (mtROS), were analyzed. The expression of mitochondrial fission/fusion-related markers (Mfn1, Mfn2, OPA1, DRP1, MFF, and FIS1) was detected. In vivo experiments were used to verify the effect of ETV4 on OC development. The TCGA-OV data indicated that ETV4 was highly expressed in OC. Silencing ETV4 inhibited the proliferation of OC cells. Mitochondrial membrane potential and ATP levels increased after ETV4 silencing, while mtDNA and mtROS levels decreased. ETV4 silencing promoted Mfn2 protein expression but did not affect Mfn2 mRNA level. Mfn2-associated E3 ubiquitin ligase MARCH9 was targeted and regulated by ETV4. MARCH9 overexpression alleviated the regulation of ETV4 silencing on mitochondrial function in OC cells. Lysosomal inhibitor CQ blocked the degradation of ubiquitinated Mfn2 protein. MARCH9 was found to mediate robust ubiquitination of Mfn2 via the K63-linked ubiquitination. ETV4 was highly expressed in OC and involved in the regulation of mitochondrial function. ETV4 regulated Mfn2 ubiquitination linked by K63 by regulating MARCH9.","Female, Humans, Ovarian Neoplasms, GTP Phosphohydrolases, Ubiquitination, Cell Line, Tumor, Mitochondria, Animals, Ubiquitin-Protein Ligases, Cell Proliferation, Mitochondrial Proteins, Proto-Oncogene Proteins c-ets, Mice, Mitochondrial Dynamics, Proto-Oncogene Proteins, Membrane Potential, Mitochondrial, Mice, Nude, Membrane Proteins, DNA, Mitochondrial, Reactive Oxygen Species, Mice, Inbred BALB C",41114773
https://www.ncbi.nlm.nih.gov/pubmed/41114769,Diarrhea-Related Mortality in Latin American and Caribbean Countries from 2000 through 2019.,2025,"Diarrhea remains a major cause of preventable mortality in Latin American and Caribbean (LAC) countries, particularly among children and vulnerable populations. However, there are no studies showing the changes that have occurred in recent years in developing countries. Our objective was to determine the evolution of diarrhea mortality rates in LAC countries between 2000 and 2019. An ecological observational time series study was conducted using only countries with complete population-based data in the World Health Organization mortality database between 2000 and 2019 with diarrhea mortality. Analyses were performed using Joinpoint Regression software to calculate mortality trends and annual percentage change by sex and by country. A mortality rates analysis of the last 5 years of the study period was performed to assess the countries with the highest rates. Between 2000 and 2019, most Latin American and Caribbean countries experienced a significant decline in diarrhea-related mortality across all age groups and sexes. The largest reductions were observed in Ecuador, Costa Rica, and El Salvador. In children aged 0-14 years, thirteen countries showed significant decreases, notably Ecuador, Venezuela, and Colombia. Moreover, in the most recent five-year period (2015-2019), the highest age-standardized mortality rates (ASMRs) were observed in Guatemala (11.14 per 100,000 in males; 5.97 in females) and Guyana (5.82 in males; 4.30 in females), while the lowest ASMRs were recorded in Chile (0.29 in males; 0.28 in females) and Argentina (0.36 in males; 0.33 in females). In the two decades from 2000 to 2019, diarrhea-related mortality rates declined in Latin American and Caribbean countries, largely due to public health interventions and policies.","Humans, Latin America, Caribbean Region, Child, Preschool, Infant, Child, Female, Male, Diarrhea, Adolescent, Adult, Infant, Newborn, Young Adult, Middle Aged, Mortality, Aged",41114769
https://www.ncbi.nlm.nih.gov/pubmed/41114768,Correction: Exposing the Risk: Identifying Perspectives on Skin Cancer Awareness and Prevention Opportunities Among Hispanic Outdoor Workers.,2025,,,41114768
https://www.ncbi.nlm.nih.gov/pubmed/41114767,"Examining Colorectal Cancer Treatment Patterns and Outcomes in Asian American, Native Hawaiian, and Pacific Islander Patients, 2007-2020.",2025,"Asian Americans, Native Hawaiians, and Pacific Islanders (AANHPI) are the fastest-growing racial and ethnic group in the U.S., yet they face significant, poorly characterized disparities in colorectal cancer (CRC) care. Disaggregated data is crucial for understanding and addressing these disparities within the community. Using the 2020 National Cancer Database (NCDB), we conducted a retrospective cohort study to examine treatment patterns and overall survival (OS) among AANHPI and non-Hispanic White (NHW) patients diagnosed with Stage I to IV CRC. We employed multivariable-adjusted logistic regression and Cox proportional hazard models to assess the risk of delayed cancer treatment and mortality across five geographic AANHPI subpopulations. Among 873,622 patients with CRC, 42,026 were AANHPI patients (mean age, 63.2 years [SD: 14.1], 48% female), of whom 31.3% were East Asian. Compared to NHW patients, patients identified as East Asian, Southeast Asian, and Other Asian were significantly more likely to experience delayed cancer-related treatment (adjusted Odds Ratio [95% confidence interval],1.26 [1.19-1.33], 1.31 [1.22-1.40], and 1.29 [1.21-1.39], respectively). Meanwhile, AANHPI subpopulations demonstrated significantly better OS across cancer stages I-IV (adjusted Hazard Ratio range: 0.55 [Other Asian with stage I] - 0.90 [Southeast Asian with stage IV]). Patients who received surgery, chemotherapy or immunotherapy as their first-line treatment had significant risk reduction compared to those who did not undergo systemic treatment, particularly among individuals diagnosed with stage III or IV CRC. Despite experiencing significant delays in cancer-related care, AANHPI patients demonstrated superior OS compared to NHW patients across all CRC stages. This paradoxical finding of treatment delays coupled with improved survival outcomes warrants further investigation into potential protective factors and underscores the importance of disaggregated approaches to understanding disparities within the diverse AANHPI populations.",,41114767
https://www.ncbi.nlm.nih.gov/pubmed/41114762,CIITA was involved in regulating ACSL4-dependent ferroptosis in gastric cancer cells.,2025,"In this study, we discussed the impact of CIITA on the occurrence and development of gastric cancer, as well as its potential mechanisms. In this study, N87-C and AGS were used as in vitro research subjects. After knocking down and overexpressing CIITA, CCK8, ELISA, reactive oxygen species (ROS), JC-1, immunofluorescence and western blot were used to assess the effect of CIITA on ferroptosis. To further validate the potential mechanism of CIITA, we continued to transfect lentiviruses cloned with ACSL4 knockdown into cells and repeated the above experiment. In addition, we constructed a subcutaneous transplant tumor model to validate the results of in vitro experiments. In vitro experiments showed that overexpressed CIITA promoted ferroptosis in gastric cancer cells, manifested as the decreased cell viability, increased ROS production, decreased mitochondrial membrane potential, and changes in the expression of ferroptosis-related proteins and secreted factors. After knocking down CIITA, the above results were reversed, inhibiting ferroptosis. In addition, we confirmed that the effect of CIITA on ferroptosis was related to ACSL4. In vitro experiments also confirmed that CIITA overexpression promoted ferroptosis and inhibited tumor growth, while low CIITA had the opposite effect. Overexpressed CIITA promoted ferroptosis and inhibited gastric cancer growth by upregulating ACSL4. CIITA may be a potential therapeutic target for gastric cancer and may have certain predictive value in future clinical applications.",,41114762
https://www.ncbi.nlm.nih.gov/pubmed/41114760,Log odds of negative lymph nodes/T stage as a novel predictor of post-resection outcome in non-small cell lung cancer patients.,2025,"Surgery with systematic lymph node (LN) dissection remains the primary treatment for early-stage and locally advanced operable non-small-cell lung cancer (NSCLC). However, the effect of the log odds of negative lymph nodes/T stage (LONT) in NSCLC remains unclear. This study aims to evaluate the correlation between LONT and prognosis of stage I-III NSCLC patients who underwent resection. Clinical data from patients who underwent NSCLC resection were extracted from the Surveillance, Epidemiology, and End Results (SEER) database. The log odds of negative LONT, defined as log(NLNs + 1)/T stage, was calculated for each patient. The nonlinear relationship between LONT and overall survival (OS) and lung cancer-specific survival (LCSS) was evaluated using the cubic spline smoothing technique and Cox regression. The optimal LONT cut-off point was determined using X-tile plots, and propensity score matching (PSM) was performed to minimize inter-group differences. LONT demonstrated a nonlinear positive relationship with both OS and LCSS. Based on X-tile plot-determined cut-off point of 0.60, participants were categorized into low (< 0.60) and high (≥ 0.60) LONT subgroups. Both before and after PSM, the high LONT group exhibited significantly better OS and LCSS compared to the low LONT group (both P < 0.001). Similar survival differences were observed in subgroup analyses based on lymph node status and TNM stage. LONT was an independent predictor of OS (HR: 0.78, 95% CI: 0.74-0.81, P < 0.001) and LCSS (HR: 0.75, 95% CI: 0.71-0.78, P < 0.001). LONT is a novel robust prognostic factor that could complement TNM staging system. A higher LONT is associated with better survival in stage I-III NSCLC patients who received resection.",,41114760
https://www.ncbi.nlm.nih.gov/pubmed/41114758,Correction to: Peer observation of teaching: multiple-site case study guided by diffusion of innovations theory.,2025,,,41114758
https://www.ncbi.nlm.nih.gov/pubmed/41114757,Fostering interprofessional identity formation to support interprofessional collaboration - Identifying guidelines for educational design.,2025,"Undergraduate interprofessional education aims to prepare health professions students for a future work field characterised by wicked problems demanding interprofessional collaboration (IPC). Interprofessional identity (IPI) has been suggested as key to IPC, but how to foster its formation remains underdeveloped. Therefore, we aimed to identify (1) the main characteristics of IPI and (2) guidelines for educational design fostering interprofessional identity formation (IPIF). Per critical review methodology, we analysed educational sciences, health professions education and management sciences literature. The results of two iterative, non-exhaustive literature searches were analysed through reflexive thematic analysis. The first search focused on conceptualisations of IPI to identify its main characteristics and theories explaining IPIF, the second on the mechanisms of these theories fostering IPIF to derive guidelines for educational design. Analysis of the first search yielded five themes characterising IPI: (1) sense of belonging to an interprofessional team; (2) commitment to working interprofessionally; (3) values, attitudes, beliefs, and ethics related to IPC; (4) knowledge and understanding of roles, responsibilities, and expertise; and (5) IPC skills. We identified five prevalent theories explaining IPIF. Analysis of the second search resulted in guidelines for educational design fostering IPIF targeting the student, interprofessional team, faculty, and curriculum. Fostering IPI alongside IPC competencies is crucial for preparing students for IPC. This critical review highlighted key characteristics of IPI and proposes ED-IPIF, a theory-based framework for fostering IPIF through integrated educational design. Future research should address existing gaps and empirically test the ED-IPIF through longitudinal studies and robust tools for measuring IPI.",,41114757
https://www.ncbi.nlm.nih.gov/pubmed/41114749,Observation of the impact of applying the fast track surgery concept during the perioperative period of breast-conserving surgery for breast cancer on the effectiveness of patient care and complications.,2025,"To observe the impact of applying the fast track surgery (FTS) concept during the perioperative period of breast-conserving surgery for breast cancer on the effectiveness of patient care and the occurrence of complications. A retrospective analysis of clinical data was conducted for 92 cases of breast cancer patients admitted to our hospital from January 2022 to January 2023. All patients underwent breast-conserving surgery at our hospital and met the inclusion criteria. Patients were divided into two groups based on the different nursing interventions during the perioperative period: the control group (n = 46) received conventional nursing interventions, while the observation group (n = 46) received nursing interventions based on the fast track surgery concept. The nursing effectiveness, postoperative recovery, serum inflammatory factor levels, psychological negative emotions, and complication occurrence were compared between the two groups. The overall nursing effectiveness rate in the control group was 80.43%, while it was 95.65% in the observation group, which was significantly higher than that in the control group (P<0.05). The observation group showed significantly shorter times for getting out of bed, drainage removal, initiation of oral intake, wound healing, and hospital stay, as well as lower levels of pain compared to the control group (P<0.05). Before intervention, there were no significant differences in IL-6, TNF-α, and NF-κB levels between the two groups (P>0.05). However, after intervention, the levels of IL-6, TNF-α, and NF-κB in the observation group were significantly lower than those in the control group (P<0.05). Before intervention, there were no significant differences in SAS and SDS scores between the two groups (P>0.05). However, after intervention, the SAS and SDS scores in the observation group were significantly lower than those in the control group (P<0.05). The complication rate in the control group was 23.91%, while it was 8.70% in the observation group, and the observation group had a significantly lower complication rate than the control group (P<0.05). The application of the fast track surgery concept during the perioperative period of breast-conserving surgery for breast cancer yields favorable results. Compared to conventional nursing interventions, fast track surgery concept-based nursing further enhances patient outcomes, improves the body's inflammatory response, and mitigates adverse emotions, thereby accelerating patient recovery and reducing the risk of surgery-related complications. This approach is worthy of clinical promotion.",,41114749
https://www.ncbi.nlm.nih.gov/pubmed/41114745,Kidney disease and transplantation in childhood cancer survivors.,2025,"Advancements in pediatric cancer treatment protocols have significantly improved long-term survival. This has been accompanied by a growing recognition of morbidity and mortality associated with late effects of treatment, including kidney disease. Surviving cancer in childhood implies exposure to multiple nephrotoxic insults, some of which carry a greater risk for the development of chronic kidney disease and progression to kidney failure than others. In childhood cancer survivors who develop kidney failure, a kidney transplant is a potential life-prolonging treatment option. However, the optimal timing of transplant in relation to remission, particularly when weighing morbidity associated with increased time on dialysis against the risk of cancer recurrence associated with transplant immunosuppression, remains controversial. This review explores nephrotoxicity and kidney-related complications of cancer treatment, kidney disease screening guidelines, and considerations for kidney transplant in childhood cancer survivors including timing from remission to transplant, cancer recurrence in the setting of post-transplant immunosuppression, and transplant outcomes.",,41114745
https://www.ncbi.nlm.nih.gov/pubmed/41114738,Gamma-aminobutyric acid attenuates cortisol-induced damage in human colorectal adenocarcinoma cells via Nrf2 signaling.,2025,"Long-term psychological stress is associated with increased intestinal epithelial permeability. In the human central nervous system, gamma-aminobutyric acid (GABA), a non-protein amino acid found in bacteria, plants, and animals, acts as an inhibitory neurotransmitter that controls the cardiovascular system, reduces blood pressure, enhances mood, and encourages sleep. It is still unclear how GABA controls the function of the colon epithelial barrier under long-term stress. This study explored the potential of GABA to ameliorate cortisol-induced damage in human colorectal adenocarcinoma cells (HT29) and the mechanisms at play. Our results indicate that GABA mitigated cellular damage by neutralizing the negative impacts of Cortisol on HT29 cell viability, permeability, and the expression of barrier-associated proteins. Additionally, GABA maintained the cellular barrier function and antioxidant defense. Overall, our results point to the possibility that GABA may shield HT29 cells from harm caused by cortisol by activating the Nrf2 signaling pathway.","Humans, Hydrocortisone, NF-E2-Related Factor 2, gamma-Aminobutyric Acid, Signal Transduction, HT29 Cells, Colorectal Neoplasms, Adenocarcinoma, Cell Survival",41114738
https://www.ncbi.nlm.nih.gov/pubmed/41114735,Exemestane induces liver toxicity in zebrafish larvae by upregulating the p53 signaling pathway.,2025,"Exemestane is an aromatase inhibitor that is used for the treatment of breast cancer. The aim of this study was to evaluate the effects of exemestane on liver development of zebrafish embryos. In this study, zebrafish embryos at 72 h post-fertilization (hpf) were exposed to varying concentrations (1, 2, and 3 mg/L) of exemestane for 72 h (until 144 hpf). The results demonstrated that exemestane exposure significantly reduced liver area and expanded the yolk sac in a dose-dependent manner, accompanied by progressive lipid accumulation. At the highest concentration (3 mg/L), exemestane markedly downregulated the expression of key liver development markers, including fatty acid-binding protein (fabp10a) and ceruloplasmin (cp). The study further revealed that exemestane exposure at 2 mg/L and 3 mg/L significantly increased reactive oxygen species (ROS) levels while decreasing the activities of antioxidant enzymes, specifically catalase (CAT) and superoxide dismutase (SOD). Interestingly, higher concentrations of exemestane resulted in reduced levels of the lipid peroxidation product malondialdehyde (MDA) and decreased mitochondrial numbers. Additionally, exemestane treatment altered the expression of genes related to sugar and lipid metabolism and upregulated pro-apoptotic genes, including bax, p53, and caspase 3, in zebrafish embryos. A crucial finding was that p53 knockdown in zebrafish embryos effectively mitigated the hepatotoxic effects induced by exemestane. These collective results indicate that exemestane induces hepatotoxicity in zebrafish primarily through activation of the p53 signaling pathway. This study provides valuable insights into the potential hepatotoxic effects of exemestane, offering important references for its clinical safety evaluation.","Animals, Zebrafish, Liver, Androstadienes, Tumor Suppressor Protein p53, Signal Transduction, Larva, Zebrafish Proteins, Up-Regulation, Reactive Oxygen Species, Embryo, Nonmammalian",41114735
https://www.ncbi.nlm.nih.gov/pubmed/41114732,EEG-based network dynamics in cannabis and polydrug use: a directed transfer function approach.,2025,"Cannabis is often consumed in polysubstance contexts, yet research comparing its isolated use to polydrug use is limited. Such comparisons are essential for understanding substance-specific versus interactive effects on brain activity. This study investigates how cannabis-only and polydrug use relate to alterations in resting-state EEG functional connectivity, using the Directed Transfer Function (DTF) to assess frequency-specific information flow in the brain. Three age- and sex-matched groups were studied: individuals with cannabis-only use (n=27), polydrug use (n=29), and non-drug-using controls (n=30). Resting-state EEG was recorded under eyes-open and eyes-closed conditions. DTF was applied to quantify directed connectivity and frequency-dependent propagation of neural signals across brain regions. Individuals with cannabis-only use exhibited localized changes in neural propagation, particularly in frontal areas and within theta, beta, and gamma bands, while alpha-band activity remained relatively stable. In contrast, individuals with polydrug use showed more widespread and complex alterations in connectivity, including reduced alpha activity and increased frontal and prefrontal engagement, suggesting heightened excitation and possible compensatory mechanisms. This study is the first to characterize frequency-specific EEG connectivity patterns associated with cannabis and polydrug use. The findings highlight the importance of studying substance use patterns and considering cannabis within a polysubstance context. A longitudinal study is needed to assess the effects of use duration, frequency, and dosage.",,41114732
https://www.ncbi.nlm.nih.gov/pubmed/41114725,Line-Charge-Mediated Concentration Enrichment in Continuous Shear Flow toward Portable Membrane-Free Water Purification.,2025,"The purification and treatment of water have assumed greater significance in the context of sustainable development. Nevertheless, the conventional theory of concentration polarization inherently imposes constraints on the effective regulation and precise manipulation of ionic transport for electrochemical-based technology. In this work, we propose an extraordinary concentration enrichment mediated by a line charge down to tens of micrometers, allowing continuous extraction in shear flow. The spatiotemporal evolution of the solute concentration is experimentally observed under various applied voltages and flow rates in a microfluidic-based electrochemical device. Through numerical simulations and scaling analysis, we elucidate the trade-offs between key physical parameters to optimize enrichment performance. Furthermore, we demonstrate the cation separation in multicomponent electrolytes and the effective removal of plastic particles and cells in solutions. This portable water purification concept may extend options for drinking water access in disaster response or infrastructure-constrained environments.",,41114725
https://www.ncbi.nlm.nih.gov/pubmed/41114717,A viscosity-activated and tumor-specific NIR probe for precise imaging of cancer cells.,2025,"We developed DHX-Biotin-V, an NIR fluorescent probe that selectively detects viscosity with minimal interference from polarity or pH. It targets biotin receptors to enter tumor cells, where its fluorescence activates specifically in high-viscosity microenvironments. This probe enables real-time monitoring of intracellular viscosity, distinguishes between cancerous and normal cells, and provides specific tumor imaging <i>in vivo</i>, demonstrating significant promise for tumor diagnosis.",,41114717
